Year,Month,Latitude,Longitude,Fire Index,Elevation,Slope,Aspect,NDVI,LULC,Proximity to roads,Proximity to settlements,Rainfall,Temperature,Humidity,Wind Speed
2018,5,29.49366786,79.32195305,89.58145974,1185.63629,56.30482463,26.86983519,0.332222875,Agriculture,473.4049525,4166.04844,211.7647334,19.89935637,86.35212079,5.681209242
2018,2,29.34602265,79.48205747,32.22155034,1067.666799,24.88890716,326.7847559,0.62164157,Agriculture,164.2834887,4647.03783,273.4916069,9.325034475,48.28669859,17.61096685
2018,4,29.47182964,79.50897383,12.52335704,1903.406482,24.14009731,358.7636363,-0.098620158,Water,2495.849166,3142.114145,195.7454185,32.60817106,65.92849643,6.545006158
2018,12,29.33031831,79.55781866,47.43361099,2488.273545,23.43561645,252.1554477,0.591891324,Agriculture,3003.033146,1974.72593,232.1402246,18.22295743,83.74313865,5.794752011
2018,12,29.30502352,79.56006694,11.39566347,2350.797924,4.159699823,277.3609996,0.611572004,Forest,312.3988068,1270.155089,107.5087607,34.83677422,39.87028476,5.390212424
2018,7,29.39353101,79.4458789,48.6015503,2081.356394,38.29933439,121.4290211,0.282274,Forest,3606.122337,4910.675922,54.95947354,17.60216886,82.16977906,2.897056545
2018,12,29.40067722,79.52427088,92.02971812,1222.585358,43.98021718,338.967667,-0.14268969,Barren,1151.975358,4915.09999,192.8320985,23.23873108,83.39649775,11.63060949
2018,8,29.45925027,79.49242475,52.07681418,1406.770214,40.56752386,190.6970278,-0.025410149,Water,3426.007269,4624.884741,98.33136175,8.142876094,84.45300032,3.364272047
2018,3,29.26905558,79.65399934,61.64997269,2400.817962,8.3061296,263.6598408,0.507426275,Forest,4909.4857,3928.345749,258.0220557,18.62683471,31.63569484,8.492623196
2018,1,29.34975801,79.51210605,15.6638437,1292.491579,34.73041008,332.6787777,0.511777945,Water,3455.52935,1628.897719,36.78841499,12.16297682,42.02844754,9.219441045
2018,4,29.37160126,79.47641286,4.373562588,1445.503053,34.16906905,351.0647914,0.698355275,Water,4415.965265,4085.002417,130.0391099,30.06694396,79.63167266,0.409840938
2018,2,29.4305662,79.46179418,11.08079622,1207.361042,52.10464728,299.9535684,0.382686147,Barren,4740.992534,2043.965086,119.0182801,28.51758755,38.73294594,0.336145596
2018,8,29.21308113,79.5289711,59.85315757,2081.77317,22.7476595,109.0863025,-0.075892632,Water,2433.755242,1633.865491,281.4161561,29.72539999,58.02024263,10.40425378
2018,4,29.49836515,79.62159079,9.501169899,2510.371689,22.28915662,347.957106,-0.078585094,Agriculture,3511.624897,3724.326792,45.94044018,26.70828313,19.44436058,13.92069464
2018,2,29.34098335,79.5153606,37.59928899,1430.348851,37.11162352,226.1230312,0.521132357,Water,4259.846268,398.2696381,2.954047504,29.98049671,14.50199905,18.84284965
2018,6,29.2838681,79.56466207,55.00919405,1760.650573,37.98435921,335.0312915,-0.016215335,Barren,1783.044564,242.8136165,71.42556384,11.02486251,42.95951916,3.582385683
2018,6,29.46504821,79.59514231,38.86527986,2014.943584,28.15711364,243.3978093,0.1283855,Barren,1306.986583,2239.768486,246.0830579,18.5613133,56.31332261,2.065176189
2018,10,29.42431563,79.50806724,16.36838015,2599.145997,26.58356174,110.6060263,0.287212007,Barren,4732.992864,2228.194004,62.79654481,25.7554064,41.41592907,1.041758139
2018,4,29.48592155,79.47072682,27.37913075,1167.692904,29.64886024,133.2088287,-0.175235122,Forest,3631.517502,4478.220765,72.26341911,24.12177494,56.21886161,8.720831658
2018,6,29.29922509,79.65066615,92.83175328,1797.713279,51.66271797,198.1698398,0.048819027,Agriculture,1098.410667,630.7654814,38.96964136,26.49063449,51.20675009,12.46294735
2018,2,29.36582949,79.46700243,67.59822756,1616.192192,27.67001408,284.405343,0.207889609,Forest,2245.416963,616.4196373,214.630861,11.72775149,64.85657834,16.81106714
2018,10,29.37168774,79.48477714,49.60478387,2385.312264,56.39590752,114.4737185,0.079636318,Urban,3982.258848,737.2630024,20.75225715,7.953041271,61.96259449,13.65289765
2018,12,29.49409948,79.69613653,1.271488999,1761.54837,30.24022582,208.7032198,-0.063629673,Agriculture,2735.314955,148.6813065,99.3624907,32.50419734,43.93965626,4.167215781
2018,2,29.22260388,79.30009501,99.24154005,1177.564039,56.95204159,124.4249977,0.528012258,Water,3249.760491,358.6586891,84.74961799,21.80515687,43.99961923,9.235407328
2018,10,29.29170911,79.37418916,67.14549349,2015.078632,49.96991411,293.6769857,0.613147655,Barren,3768.84101,3299.349334,166.5479189,9.614777735,21.2622672,18.20692693
2018,4,29.25727331,79.45358556,31.69224773,2233.248989,21.74587936,168.0221138,0.057478976,Urban,3110.045944,2157.921646,219.1248795,28.80309746,51.05908577,6.53482125
2018,8,29.28054246,79.67303596,87.926866,1004.610003,51.81848528,27.62021767,0.574419495,Agriculture,2700.39661,3818.015335,159.8629304,32.4478981,56.97433025,9.974607302
2018,7,29.34558396,79.32801188,25.84316203,2374.330697,6.603797052,59.77890773,0.185553564,Forest,3748.071422,4962.988593,279.3077979,10.08690556,48.11915179,19.17130669
2018,12,29.31180606,79.30379417,54.40165792,1297.6368,55.50283052,21.99768034,0.306685791,Barren,3637.815177,3295.173405,285.4327917,29.52237366,36.05658681,14.69416011
2018,9,29.31840744,79.32107353,63.60707637,1883.310983,37.8986109,179.7490606,0.656001075,Forest,3149.362001,252.2778531,108.4395985,32.99675184,67.73188354,14.95480771
2018,8,29.45326394,79.33541736,22.10633715,1665.276001,3.263444911,38.28142705,0.549953682,Agriculture,1798.947067,522.8143238,233.3041129,33.15084801,15.97293157,5.046680088
2018,5,29.47900505,79.31503871,97.83972788,2151.446107,38.65540342,41.09038895,0.605116851,Agriculture,2029.060461,4405.020424,221.640415,32.42469385,83.15522958,8.293962366
2018,2,29.22112484,79.49191253,74.8191906,1593.858584,58.45485925,338.7773736,-0.063154833,Urban,4852.192744,2637.479723,267.8893775,21.39263037,11.65147516,1.646843262
2018,5,29.26267562,79.53230288,55.78132255,2391.621083,4.188039277,314.155826,-0.130280574,Water,561.9296615,4124.185797,134.3830921,15.68633952,86.98801068,12.13051734
2018,8,29.40134306,79.40867479,18.05945982,2168.794178,33.28126259,162.7511749,0.693404729,Forest,1342.524586,4283.061681,159.1419562,5.218184231,46.98844807,2.074603291
2018,10,29.30759403,79.45931495,5.3858207,2036.341074,44.86766099,354.8899155,0.18783427,Urban,2462.008796,4638.372707,124.7322941,6.827366806,43.01359552,16.71819164
2018,9,29.27624909,79.33667973,32.00598325,2273.984953,48.6155152,0.067150141,0.087879678,Barren,4183.648431,4749.146027,255.1130758,17.86517046,30.5155214,16.29107574
2018,12,29.28858718,79.43454819,75.31873359,2206.436856,24.82964792,221.0326043,0.524696254,Water,818.3783186,2774.128983,68.91069461,16.97978439,10.80569079,10.67210202
2018,12,29.29676523,79.50900768,26.93312983,1057.50188,12.24999355,221.9141439,0.636415597,Urban,1384.773091,1705.100861,71.91272347,10.54141729,31.98322115,2.823320664
2018,12,29.45460094,79.59290872,53.95562205,1631.574966,2.540536726,164.6795001,0.662489622,Forest,328.991089,4809.324372,111.7815311,16.86440084,18.75199404,0.511579664
2018,9,29.2409864,79.30133854,72.79471767,2489.291676,34.78356943,142.9012703,0.115997141,Agriculture,3529.92633,2737.03203,69.10284963,10.23950196,62.78566742,15.93417335
2018,1,29.4126733,79.48692431,10.79437146,1201.15883,27.17466422,163.9379288,0.652212391,Barren,1191.047177,321.2636148,168.3020509,30.46373758,35.52599779,12.00280966
2019,7,29.36584599,79.41880115,68.52980161,2179.354481,56.92466371,149.385757,-0.159066056,Forest,1943.373753,3213.88275,40.34703195,13.94584634,71.37434627,14.21859273
2019,4,29.28895304,79.64112873,9.187088771,2559.346898,3.636294463,262.9772919,-0.150338509,Water,2218.507235,2938.423752,96.05586582,22.9569305,26.55329499,6.076142515
2019,11,29.32593426,79.58622133,96.51297421,1083.517806,41.12372061,48.72795659,0.423519195,Water,4456.569678,4478.964364,274.0334095,20.08529186,82.01878859,10.18965476
2019,8,29.27686208,79.53564341,48.83941301,2091.510209,1.497973327,71.15011941,-0.136893631,Agriculture,2056.651452,3265.935946,122.7676441,6.556462328,51.83852121,14.94348341
2019,5,29.38345411,79.41090626,15.06761077,1749.046626,10.2860506,64.98656222,0.124609169,Agriculture,726.1250996,1745.262122,224.4701149,33.26701158,19.16049572,9.251266166
2019,7,29.22447825,79.66413564,34.2383636,1926.680409,27.21474,94.48941064,0.472755986,Barren,2621.574692,4831.128629,34.03865751,20.81677935,42.06761885,12.02768446
2019,10,29.20155546,79.31804027,41.34164493,1136.546138,27.29234657,189.0930308,0.137266896,Barren,4814.789973,4008.09743,74.26935244,14.7517293,26.54084193,15.79456524
2019,3,29.38836832,79.34378704,75.81850111,1068.811123,41.14203258,40.03514904,-0.020400219,Agriculture,3038.428205,3152.088092,242.2036864,9.743797089,25.97483409,4.304412905
2019,7,29.25828219,79.45665206,74.34237861,2066.986657,54.61278209,312.5409463,0.081350622,Agriculture,4916.936102,1464.626017,228.8978809,15.15579904,50.50957901,1.318577787
2019,11,29.22128228,79.34977502,61.19405053,2317.295088,38.34192953,107.0501513,0.257575332,Water,4205.536545,1867.701482,115.8467756,5.615348091,63.75136125,10.63647022
2019,11,29.31903515,79.68256628,10.59307126,2251.224536,57.21210587,58.51367549,0.275385855,Agriculture,179.8287811,3349.84962,286.3190706,15.90674466,82.92945644,1.242515414
2019,8,29.21523056,79.61919573,15.15693716,1870.089165,52.89693839,243.2236715,0.583000231,Urban,3291.997977,359.9040923,273.1929048,20.94457782,50.17296086,15.33114589
2019,5,29.46598514,79.40359306,9.375692065,1159.786914,35.06998773,13.71106822,0.550153229,Forest,1433.834388,1283.402958,288.6902247,31.15598738,87.267102,14.38422895
2019,4,29.20828503,79.53542169,57.71727833,2100.87111,50.02751706,223.1886834,0.256817805,Agriculture,2798.084278,3569.504667,128.3744071,25.62123253,85.33078817,17.63425343
2019,8,29.37365947,79.69293221,87.71384415,1387.022214,38.55465662,251.351435,0.645667349,Barren,1396.725955,2400.092549,59.24207511,8.347469394,79.2050024,12.79124196
2019,8,29.33154224,79.65367959,43.38005123,2457.709924,4.713469855,77.3699513,-0.085762861,Urban,1744.352083,2011.967824,187.9975917,9.432389733,49.9981812,1.343951415
2019,3,29.40160784,79.54031938,16.0848174,2341.224575,44.4338834,15.10706644,0.05535335,Barren,4615.843559,757.288112,205.4319475,17.84370103,21.2723155,5.06304251
2019,6,29.2984458,79.66148959,55.80423251,2135.012747,5.694506476,130.9123292,0.627976464,Urban,1033.215924,2209.245172,37.63253534,10.87123255,27.43235759,16.15863689
2019,5,29.24651249,79.69567396,81.17522169,2518.153529,35.64496683,35.49392289,0.177994039,Agriculture,4370.54559,3853.459854,235.9449103,5.835493327,61.81360022,3.342648346
2019,2,29.49455227,79.59734113,74.17120615,1050.274914,42.15841235,41.93202588,0.781181559,Forest,152.2890404,1320.06423,5.418065928,29.1504464,43.74039842,13.96960936
2019,8,29.45168005,79.32599456,88.14507797,2177.92068,3.991656493,91.53404332,0.266253282,Barren,454.3826918,26.99271092,144.8185162,5.585677121,21.74413054,15.60518662
2019,12,29.45812139,79.46063209,27.79020972,1528.388447,13.84767924,106.3684529,0.591935623,Urban,4273.375207,3342.524506,99.30487785,29.92068816,48.31951469,6.602235957
2019,6,29.27507541,79.63513029,19.39538673,2449.705417,54.94033394,190.7893228,0.202307041,Water,3152.780155,4863.133022,222.090918,9.323118891,11.39444364,6.445949468
2019,2,29.21165042,79.39222768,87.98164859,1426.680315,36.97886953,244.2210788,0.224953519,Agriculture,3736.18069,3034.132818,93.82821823,34.24035232,68.71162967,11.15605362
2019,12,29.29097965,79.63225701,65.75603128,2159.770399,14.77716113,213.3975387,0.182883147,Forest,1047.088354,599.6092946,248.0421338,23.11621735,15.88650356,17.22572666
2019,5,29.36112473,79.3481355,31.092893,2404.235231,41.44078627,53.40972142,0.519075621,Agriculture,2685.417278,1603.665462,178.4860466,27.04948915,60.32908959,4.478124038
2019,1,29.29799537,79.31877814,74.23480506,1066.650909,35.8065852,61.95097168,0.347517884,Water,3686.096118,4338.208074,238.1680085,8.314508839,73.44082461,18.82516392
2019,12,29.4483607,79.45363624,81.51183845,1636.236127,30.094542,316.3569299,0.743778111,Forest,3136.570685,1162.840371,296.8021914,30.8631222,20.61150996,11.9823737
2019,10,29.28146287,79.31469277,61.49782403,2219.694451,58.5712185,201.0068334,0.050890317,Water,2358.493834,3038.479517,203.7475037,30.17577029,51.49109525,19.84252943
2019,6,29.48957555,79.68290811,68.78841099,1727.870223,41.00722664,313.1776198,-0.099437268,Agriculture,4798.918932,2013.356041,295.4850949,24.58978195,72.32540115,1.79227448
2019,12,29.33717955,79.63048228,37.52599044,1427.604208,22.52646658,133.7567441,0.193261485,Urban,3380.786667,1039.218607,8.650898077,20.06824594,30.85067638,2.53124273
2019,9,29.45260692,79.62030787,53.86956673,1351.688558,48.00440592,221.1840027,0.416712708,Agriculture,4538.754001,4067.034468,101.4419965,26.64467519,23.03332744,16.53283607
2019,1,29.25831401,79.55191117,52.41591707,1210.429227,53.07499758,188.5188298,0.660798937,Agriculture,3648.852558,3714.156382,32.35597937,5.17784646,36.94552888,17.29511791
2019,11,29.32340617,79.38652961,84.80477911,2371.407296,7.513233571,114.8844563,0.146196887,Agriculture,3677.317643,3307.95533,78.69147942,22.77322266,54.37593413,8.909173767
2019,11,29.40985366,79.50730415,83.99639803,1920.568645,12.03317867,169.1695339,0.453786751,Barren,400.0913488,1181.682951,251.6663697,30.42218405,56.02236759,14.28142352
2019,10,29.24150593,79.53890963,83.26804693,1122.215912,12.97362055,180.8967157,0.150198681,Water,1797.323109,489.2850136,9.696979598,15.70699662,20.47010668,17.35114575
2019,12,29.23982363,79.5100126,1.103161426,1612.128518,41.47270856,72.27755091,0.417219583,Water,4291.847034,2880.796649,156.0548807,8.248680694,46.60550781,0.862555764
2019,12,29.49086106,79.40409335,74.95454845,1588.373841,36.1823733,113.4037341,0.684807947,Water,1163.019311,2768.389168,170.1386123,17.62631749,31.46257564,11.47900846
2019,3,29.41437853,79.50609917,75.86763901,1290.782705,37.13949388,284.9075102,0.031357642,Barren,577.5293308,941.9250467,168.345344,26.81313347,77.36193745,17.06961333
2019,12,29.21232026,79.49647454,67.83788229,1696.812201,56.44639798,329.6837662,0.204241642,Urban,1630.530283,281.2334716,142.5891221,8.219036311,35.08601057,7.963098892
2019,7,29.31964627,79.69853431,75.62646579,1531.358985,46.55469197,129.5258737,0.793265196,Agriculture,1102.189424,403.542271,237.1808894,11.18145681,77.09636196,6.047672122
2019,4,29.33005622,79.65897446,84.19703715,1546.885929,7.676215471,110.5100216,0.668557028,Urban,4626.440974,4963.854933,40.06292685,9.426555405,44.28516901,15.9141337
2019,9,29.42321279,79.4853523,47.03190541,2182.442492,20.85042495,70.27097925,0.364639858,Barren,4339.83321,3917.919474,93.17310467,28.90843267,68.12686127,6.71573167
2019,3,29.27525816,79.54917495,50.20502135,1357.221417,26.12361877,244.2568207,0.316627592,Water,2498.416151,4609.93738,184.717816,6.886778674,50.80481828,0.063485964
2019,5,29.2553001,79.59914864,12.47140569,2026.975934,23.75769532,116.3158926,0.084600382,Agriculture,306.7193724,975.2736112,207.2854099,25.59759506,59.75700993,19.19145175
2019,3,29.22426189,79.31394606,38.5375883,1913.039398,40.15851655,355.5898341,0.317209428,Forest,3572.81173,4802.842682,121.2445295,15.99370762,41.62852087,11.84246473
2019,7,29.32849434,79.65796858,64.33651799,1908.94802,53.5135862,117.2465287,0.648181498,Forest,3117.058657,713.2717574,262.611379,27.67373729,71.45654142,16.39035837
2019,5,29.40654997,79.64405073,78.03997761,2060.811754,18.36308781,141.8889768,0.485174513,Urban,4852.773354,2545.409143,124.648019,33.93150256,44.01515069,16.50603125
2019,9,29.21745808,79.48297284,21.72090977,1877.411258,33.11262819,217.2003106,0.090044028,Water,2794.766201,4148.478422,120.8328403,8.436358988,46.59693173,1.328208407
2019,7,29.47456412,79.45646791,13.78228992,2406.808184,47.36456531,288.6063455,0.001463921,Forest,1681.968617,1749.016773,10.86217845,14.43155123,51.41429346,3.417203988
2019,2,29.33270567,79.40918375,66.30420045,2080.928147,24.97308353,169.0267195,0.065208537,Urban,2595.108468,2124.142666,165.3424009,29.30376283,76.54592947,6.222413615
2019,4,29.27193621,79.49067073,0.187988352,1875.141202,10.0870877,152.1561722,-0.030240799,Barren,4896.316457,640.9255515,212.6042516,12.98475158,62.75031429,6.413985701
2019,9,29.22816199,79.31775067,17.83725843,2327.620992,28.49705792,358.4296201,-0.104359304,Urban,3481.812163,614.6094,34.33144906,11.45361791,37.93283093,13.17572235
2019,12,29.2548598,79.64087741,2.907138034,1969.834504,3.313351245,3.77771081,0.219136174,Urban,3359.88069,3097.841124,91.62982983,29.76133934,63.62557072,12.46265842
2019,2,29.4803842,79.31416895,16.68851179,1465.830796,56.54300724,322.223504,-0.086700396,Urban,1203.407949,3377.661843,234.3770861,34.61247092,61.39412584,9.89179556
2019,10,29.39148118,79.43162055,18.13192799,1331.351869,4.489272312,53.69069734,-0.028087442,Agriculture,3718.012588,3886.66257,109.7758306,21.7064177,84.48154207,4.225274646
2019,9,29.35500888,79.6726358,38.76735948,1243.724457,26.30740292,282.9330994,0.347324684,Urban,3751.359147,2783.410263,72.48073861,13.34146245,77.31331488,7.639669394
2019,10,29.3971334,79.59408506,40.23271247,2439.12834,31.79287567,222.4553615,-0.035400726,Urban,1586.444919,3228.796461,201.6601991,16.95697885,61.7957539,10.87187937
2019,5,29.33070187,79.41255638,87.42624706,2136.216691,59.11822994,123.0650228,-0.136120233,Agriculture,2418.569162,67.5863585,59.0276333,10.10390982,37.32056885,9.359707322
2019,2,29.41901179,79.40105964,51.01097125,2499.805501,9.961309419,314.594984,0.11738885,Agriculture,1473.016665,810.8536357,268.6958759,27.85661837,72.36611591,2.545850662
2019,4,29.21431484,79.30203286,72.34047656,1965.266889,6.865891117,4.646602073,0.020319099,Barren,1293.525352,4924.57383,31.67951881,28.20422053,56.01666345,12.99020987
2019,12,29.36981116,79.57828572,10.41373579,1757.44141,0.522368824,81.60863475,0.315305188,Water,129.4803512,379.9675316,211.9649407,31.25362977,88.82159905,1.461035536
2019,12,29.24759393,79.31951343,22.54387555,1095.546382,9.334286212,204.0814066,-0.097632915,Forest,1426.058723,3393.941111,149.8646104,5.798076908,29.80049029,7.563893662
2019,7,29.23604939,79.51304101,70.2943441,2074.62765,12.43637874,126.5552136,0.551770788,Forest,2769.849749,880.4131652,260.9788687,21.85944025,16.37246727,14.20058695
2019,12,29.3025639,79.68484879,5.280396047,1931.534016,37.83485649,219.7358983,0.706233519,Urban,8.005937745,3583.592929,37.85852731,11.42766303,15.59134495,0.40047069
2019,8,29.22753972,79.34378754,48.65976622,2584.33423,13.18240742,8.679669627,0.543435174,Barren,1416.095419,3529.952015,203.3684755,15.22649046,61.20243107,11.39965638
2019,3,29.2282471,79.65779197,59.93689657,1382.654044,1.231248884,41.92521497,0.332827037,Urban,4407.051662,1170.995299,171.6163918,28.54866846,85.14081831,6.690419483
2019,1,29.29342399,79.69659013,60.21456441,1849.179768,49.59710073,45.75464648,0.660667822,Forest,2968.242926,1348.171996,144.0270427,10.76100957,10.15455314,0.176636868
2019,4,29.49385316,79.32460681,2.293281127,2041.531736,21.93574206,68.14211253,0.49491838,Agriculture,3039.31412,3273.853568,147.422179,24.15025252,68.06168376,3.807665421
2019,2,29.25259908,79.65316251,32.21080042,2031.34588,21.22180119,165.3593187,-0.189448878,Water,2016.821525,1950.430194,216.5930885,24.63698574,62.5652146,18.81892387
2019,8,29.20514833,79.50643161,63.6490651,1898.069669,18.14874175,270.7663318,0.194090153,Barren,3382.360717,972.7398485,281.3224965,33.62281745,68.58433538,10.42297811
2019,4,29.42900933,79.66260549,14.89997361,2243.084817,58.52239663,325.9939817,0.650951899,Agriculture,949.6638312,3658.397994,27.37549774,28.25482786,38.43243254,19.94454409
2019,2,29.44207389,79.52852758,69.54156483,1327.969935,10.20692504,300.7341109,0.145858858,Water,4093.734052,770.7376217,5.850794283,29.10905441,75.63971557,10.49633501
2019,6,29.3038913,79.5648448,74.59252088,2161.00352,53.89428384,70.87963384,-0.164784826,Barren,583.4455997,4278.218321,241.7114377,20.94802247,13.57655451,10.87872825
2019,6,29.33940214,79.51751156,98.19691904,1991.575314,46.60819993,158.8141988,0.546179639,Barren,3280.006773,2573.34762,32.45081627,10.60342421,70.43448805,7.836860259
2019,10,29.3949321,79.64579715,20.98419949,2433.720179,4.58879733,71.78817519,0.60203827,Forest,1705.746629,528.5030194,296.0090388,17.76690097,31.36575531,6.200808375
2019,4,29.21441768,79.59356397,82.51306677,2355.511102,59.20374609,95.209854,-0.039406305,Agriculture,3737.564853,3470.361668,185.8044747,21.48468721,48.14702199,5.030911063
2019,6,29.48474372,79.50850412,52.02965769,1504.235263,16.28195781,181.2769133,0.337340497,Barren,2748.822756,2595.815198,195.2599186,25.35257755,75.81090172,6.868412323
2019,2,29.46600412,79.64726432,37.34625961,1441.97972,5.914975621,24.5192489,-0.008044561,Barren,2261.765192,1490.287859,59.66751088,23.23127335,31.70872282,9.197021618
2019,10,29.27826809,79.39811421,12.23767573,2570.645318,49.75885405,78.54275865,0.519234419,Water,847.1120105,2112.696901,72.09369309,16.81933487,24.81660093,3.839839005
2019,12,29.20459136,79.36293626,73.55056065,1843.624289,42.40053202,336.7361381,0.071550455,Forest,3184.107321,1491.688718,197.8050909,12.95939321,64.50505483,4.497501836
2019,2,29.48003089,79.36416004,23.58575991,2450.273542,37.03312835,167.8018654,0.116215123,Urban,4873.849217,1315.129179,272.9180514,10.0469253,52.67159132,5.430895373
2019,10,29.35031197,79.43360355,37.14220019,1262.209638,9.358851822,160.3391494,0.644970854,Forest,4128.017125,818.0421042,294.7171664,25.81536159,51.1523095,8.985197839
2019,4,29.36181323,79.39547601,6.25422269,2028.510264,28.70976698,5.24417571,0.276322352,Urban,300.0409629,1813.835666,59.40928399,24.36196023,30.54156124,13.05626734
2019,8,29.40518913,79.67203614,80.13669158,2295.7763,46.83336161,89.06390894,0.469754451,Agriculture,1881.146892,1254.936032,40.23588681,25.62117397,12.79042447,17.12292301
2019,7,29.38475535,79.34233364,76.6588524,2515.832399,18.21743629,311.865277,0.202373051,Agriculture,4627.915046,3417.172435,16.92040733,16.17582358,42.82153107,5.742636744
2019,12,29.48316748,79.5795963,73.361583,1539.744226,18.70138971,59.26623417,0.098006857,Barren,2515.218738,3419.383706,260.4891054,12.87223468,18.52475844,3.674566807
2019,9,29.48327548,79.37568862,29.94435105,2159.969872,0.188454363,149.4449782,0.42547806,Agriculture,3310.559129,2509.201213,88.41445406,27.79163986,82.47913205,7.576949297
2019,8,29.46015968,79.65265485,17.34800743,1862.100814,10.4546041,5.159126112,-0.045142426,Barren,4562.996728,3889.722637,0.543610161,28.20942185,13.30002588,17.88766153
2019,5,29.39092108,79.68452612,63.75532645,1097.006282,52.52433751,172.2007734,0.172999836,Forest,4368.973452,4206.698595,67.14542582,18.66849122,44.53206833,0.197214567
2019,2,29.44028479,79.486188,49.61663841,2103.99958,26.5047895,7.567598421,0.009037037,Agriculture,2509.101878,2898.832287,102.132324,23.35712254,14.1796467,13.55737232
2019,5,29.4031505,79.65162859,17.82524669,2104.154493,59.05406995,295.0594391,0.495794967,Forest,2188.231513,3094.675814,297.2958508,16.20558993,17.64350997,9.543200928
2019,8,29.37201011,79.30205807,68.5911271,2488.970888,23.74247781,296.9473563,0.744208838,Forest,1698.463092,1414.429549,157.0624782,26.058416,62.70933335,3.220924299
2019,10,29.23855011,79.62797877,99.11264318,1795.699914,42.91118729,283.5871878,0.795510968,Agriculture,3595.097216,4474.346004,61.41418428,30.0716479,61.76890088,6.420430525
2019,9,29.44336125,79.39145006,74.72195877,1368.401473,16.91514257,102.0110648,0.25027681,Forest,1434.933997,121.0302221,100.4455034,25.64699832,12.64417559,4.499000878
2019,12,29.44619184,79.66348052,73.99863867,1071.302118,21.82857847,301.4053986,0.05253039,Agriculture,1249.438032,1743.012347,99.09230627,20.37747881,10.09051801,17.55664336
2019,12,29.3877819,79.30044804,95.03127529,1665.027499,11.44355926,195.4793277,0.24282937,Agriculture,1781.249473,3609.002108,5.917723939,18.75973878,16.30544618,9.637467679
2019,12,29.44612805,79.52247269,20.29363676,1483.06672,20.82374211,134.5709192,0.64726941,Agriculture,886.0752844,400.4475484,40.55491625,24.26958953,71.03991182,11.26188556
2019,9,29.39544543,79.60265432,56.55499649,2217.74129,32.83425123,225.1187855,0.006005679,Urban,3475.59908,915.8476371,208.5589379,25.39432675,56.76611782,11.87375239
2019,1,29.26200531,79.40347533,97.9646715,1566.828424,59.50637286,4.442776582,0.752095652,Forest,3081.203247,2946.428639,36.07529597,21.76188331,13.04945962,12.79234249
2020,7,29.28218834,79.37725315,16.5294111,2518.513914,39.85210278,51.46591594,0.141865769,Water,2414.392671,2799.968357,69.22028298,23.74826825,49.04776127,9.911113808
2020,4,29.26437674,79.33363929,70.02519594,2539.696325,11.95475726,267.2256737,0.785803659,Agriculture,1951.628896,3694.641481,105.2211895,7.897660475,66.96234856,0.357470617
2020,11,29.31317772,79.43057343,58.5810146,1993.453744,2.697686495,87.89817914,0.638608888,Forest,4545.312714,4063.063195,227.3204834,33.55296548,79.51611157,6.694453738
2020,8,29.21168894,79.52393772,58.64790922,2485.856459,7.581388879,215.2832822,0.608570534,Barren,145.6189249,642.8978926,174.7202895,28.72319191,84.72291925,3.677464814
2020,5,29.38547617,79.34633754,69.76706275,2217.366951,33.75331208,138.636937,0.117904674,Agriculture,3845.538718,91.90494888,206.6999955,16.21783609,36.19524504,13.60285686
2020,7,29.30096626,79.45067814,92.96169229,1874.975426,45.90961973,307.7300804,-0.191222788,Agriculture,4509.547859,3448.192598,170.1036976,21.88437833,20.86659427,1.134093027
2020,10,29.39671679,79.30362896,78.25819399,1288.492697,56.42515244,342.8695102,0.182132909,Water,2231.772897,1506.958979,205.0777276,6.419735904,28.95407366,11.27606782
2020,3,29.31561899,79.62747177,5.613610342,1733.75671,0.94939032,318.0833022,0.10180937,Urban,2753.452457,3129.91957,0.852646099,6.23683442,72.09371936,4.212634445
2020,7,29.4044841,79.35137949,85.27280199,1897.399141,31.36560849,97.42319809,-0.16260301,Urban,4722.318439,752.7229403,279.2694433,12.52395005,87.7187372,18.97691677
2020,11,29.30218737,79.41333718,22.55413299,2382.338529,28.25204137,69.89863286,0.305365257,Agriculture,1061.387576,2345.200233,33.27606926,25.69104927,47.31148939,6.710818844
2020,11,29.27820836,79.30737109,37.69141647,1770.133402,39.36330132,170.7965617,0.203031311,Forest,2600.674239,2522.12373,121.8747288,30.56443243,34.42825708,6.504423827
2020,8,29.34881124,79.47289631,46.17328136,2436.279476,33.57473127,2.640294301,0.434556468,Barren,2373.605636,2925.389082,231.3115111,21.7755764,44.33524656,18.46769336
2020,5,29.40786711,79.6360486,48.09060008,2078.958366,41.22234903,9.291381431,0.421186322,Barren,1291.963239,2565.850082,130.5692154,20.96398219,34.38505157,8.346958406
2020,4,29.30450098,79.45686048,43.51803993,1219.198501,39.48495508,199.1846303,-0.079253364,Forest,4092.966152,2478.453851,284.0527655,17.06928601,30.51900186,19.25724668
2020,8,29.48099445,79.37179893,93.73532942,2591.970191,7.020703491,187.3617855,0.776965546,Agriculture,4498.002974,1663.67077,140.2766845,9.847938679,57.50006019,0.483407043
2020,8,29.2117559,79.60147953,70.60190077,1843.572257,47.98307482,358.0495161,-0.013068571,Barren,3909.662899,355.9011816,262.4818217,8.55062304,11.25887843,6.126891504
2020,3,29.32538381,79.61552279,63.1170646,1626.973274,7.393954543,72.66306073,0.245274025,Urban,976.7948042,447.600984,243.248434,27.82039284,30.76417989,13.32385921
